,smiles,docking
157,N#Cc1ccc(cc1)-n(nc2)c(CC)c2C(=O)N(CC3)c(c34)cc5c(c4)ccnc5N6CC[NH+](C)CC6,-10.20857
158,c1nncn1C(C=C2)=C[C@@H](C2=3)C(=CN3)CCC[N@H+](CC4)CC[C@@H]4C[NH2+][C@H]5CCc(c56)cccc6,-10.207347
159,c1cc(O)c(CO)cc1[C@@H](O)C[NH2+]CCCCCCOCCCCc2cc(ccc2)S(=O)(=O)C3CCCC3,-10.201164
160,N1CCN(C1=O)CC[N@@H+](CC2)CC[C@@H]2c3cn(-c4ccc(F)cc4)c(c35)ccc(c5)-c6nccn6C,-10.200975
161,c1ccccc1[C@@H](CO)[NH2+][C@H]2CC[N@@H+](CC2)CCCC(=CN3)[C@H](C=34)C=C(C=C4)n5cnnc5,-10.193186
162,c1ccccc1NC(=O)N(C)[C@H]2CC[N@@H+](CC2)CCCC(=CN3)[C@H](C=34)C=C(C=C4)n5cnnc5,-10.192674
163,CCC[NH+](CCC)[C@H](C1)CCc(c12)cccc2OCCCCCCOc3cccc(c34)CC[C@H](C4)[NH+](CCC)CCC,-10.1829815
164,N1CCN(C1=O)CC[N@@H+](CC2)CC[C@@H]2c3cn(-c4ccc(F)cc4)c(c35)ccc(c5)-c6cnn(C)c6,-10.176827
165,N1CCN(C1=O)CC[N@@H+](CC2)CC[C@@H]2c3cn(-c4ccc(F)cc4)c(c35)ccc(c5)-c6nnnn6C,-10.166246
166,c1nncn1C(C=C2)=C[C@H](C2=3)C(=CN3)CCCN4CC[NH+](CC4)CCc5cc(F)ccc5,-10.160249
167,N1CCN(C1=O)CC[N@@H+](CC2)CC[C@@H]2c3cn(-c4ccc(F)cc4)c(c35)ccc(c5)-c6ncnn6C,-10.152126
168,c1nncn1C(C=C2)=C[C@H](C2=3)C(=CN3)CCC[N@H+](CC4)CC[C@]4(F)Cc5cc(F)ccc5,-10.149745
169,c1cc(C)nc(c12)cccc2OCC[N@H+](CC3)CC[C@@H]3Cc4cc(ccc4)-c5cccnc5,-10.149593
170,c1nncn1C(C=C2)=C[C@H](C2=3)C(=CN3)CC[N@H+](C4)CC[C@H]4COCc5ccccc5,-10.144259
171,C1=CC(F)=C[C@@H](C1=2)C(=CN2)C3CCN(CC3)C(=O)Nc(c4)ccc(OC5)c4[C@]56CC[N@@H+](C)CC6,-10.132752
172,c1ccccc1C[C@@H](C(=O)N([C@@H]2[C@@]34O)CCC2)N3C(=O)[C@](O4)(C)NC(=O)[C@H](C5)CN(C)[C@H](C6)C=5C7=CC=CC([C@H]7C6=8)=NC8,-10.130531
173,C[N@@H+]1CCC[C@@H]1CC(=CN2)[C@H](C=23)C=C(C=C3)NS(=O)(=O)c4cc(Cl)ccc4,-10.128209
174,c1cc(C)nc(c12)cccc2OCC[N@@H+](CC3)CC[C@@H]3Cc4cc(ccc4)C5CCN(CC5)S(=O)(=O)C,-10.119712
175,c1nncn1C(C=C2)=C[C@@H](C2=3)C(=CN3)CCC[N@H+](CC4)CC[C@]4(F)CCc5ccc(F)cc5,-10.117921
176,c1cc(C)nc(c12)cccc2OCC[N@@H+](CC3)CC[C@@H]3Cc4cc(ccc4)-c5cccnc5,-10.098996
177,N1CCN(C1=O)CC[N@@H+](CC2)CC[C@@H]2c3cn(-c4ccc(F)cc4)c(c35)ccc(c5)-c6cnn(C)c6,-10.09565
178,N#Cc1ccc(cc1)-n(nc2)c(CC)c2C(=O)N(CC3)c(c34)cc5c(c4)ccnc5N(C6)CC[N@@H+]([C@H]67)CCC7,-10.077665
179,c1nncn1C(C=C2)=C[C@@H](C2=3)C(=CN3)CCC[N@H+](CC4)CC[C@@H]4CNc5ccccn5,-10.077034
180,C1CCN([C@@H]1[C@@]23O)C(=O)[C@H](CC(C)C)N2C(=O)[C@](O3)(C(C)C)NC(=O)[C@H](C4)CN(C)[C@H](C5)C=4C6=CC=CC([C@@H]6C5=7)=NC7Br,-10.064826
181,c1cc(C)nc(c12)cccc2OCC[N@H+](CC3)CC[C@@H]3Cc(c4)ccc(c45)OCC(=O)N5CC,-10.063439
182,C1CCCCC1NC(=S)N(CC2)CC=C2C(C=C3)=C[C@@H](C3=4)C(=CN4)C[C@H]5CCC[N@@H+]5C,-10.059396
183,c1cc(C(=O)N)cc(c12)CCO[C@H]2CC[N@H+](C3)CC[C@H]3C(=CN4)[C@@H](C=45)C=CC(F)=C5,-10.057962
184,N1CCN(C1=O)CC[N@@H+](CC2)CC[C@@H]2c3cn(-c4ccc(F)cc4)c(c35)ccc(c5)-c6nnnn6C,-10.053359
185,CC(=O)Nc(cc1)ccc1C[N@H+](C)[C@H]2CC[N@@H+](CC2)CCCC(=CN3)[C@H](C=34)C=C(C=C4)n5cnnc5,-10.051689
186,c1cc(F)ccc1C(=O)NC(C=C2)=C[C@@H](C2=3)C(=CN3)[C@H]4CC[N@H+](C)CC4,-10.050046
187,c1ccccc1C[C@@H](C(=O)N([C@@H]2[C@@]34O)CCC2)N3C(=O)[C@](O4)(C(C)C)NC(=O)[C@H](C5)CN(C)[C@H](C6)[C@H]5C7=CC=CC([C@H]7C6=8)=NC8,-10.048827
188,c1nncn1C(C=C2)=C[C@H](C2=3)C(=CN3)CCC[N@H+](C4)CC[C@H]4COCc5ccccc5,-10.048165
189,c1cc(C)nc(c12)cccc2OCC[N@H+](CC3)CC[C@@H]3Cc(c4)c(F)cc(c45)OCC(=O)N5,-10.048132
190,c1nncn1C(C=C2)=C[C@H](C2=3)C(=CN3)CCCN4CC[NH+](CC4)Cc5cccnc5,-10.04539
191,c1cccc(F)c1NC(=O)Nc(ccc2)cc2CC[NH+](CC3)CCN3c4cccc(c45)nc(C)cc5,-10.044908
192,c1nncn1C(C=C2)=C[C@H](C2=3)C(=CN3)CCC[N@@H+](CC4)CC[C@]4(F)Cc5c(F)cccc5,-10.044856
193,c1cc(C)nc(c12)cccc2OCC[N@@H+](CC3)CC[C@@H]3Cc4cc(ccc4)-c5cccnc5,-10.038108
194,c1nncn1C(C=C2)=C[C@H](C2=3)C(=CN3)CC[N@H+](C4)CC[C@H]4C[NH2+]Cc5ccccc5,-10.035997
195,c1cc(C)nc(c12)cccc2OCCN3CC[NH+](CC3)Cc(c4)ccc(c45)OCC(=O)N5Cc6ccccc6,-10.03253
196,c1ccccc1[C@@H](C)[NH2+][C@H]2CC[N@@H+](CC2)CCCC(=CN3)[C@@H](C=34)C=C(C=C4)n5cnnc5,-10.027337
197,Cc1nnc(o1)-c(c2)ccc(c2C)-c3ccc(cc3)S(=O)(=O)Nc(c4)ccc(OC)c4N5CC[NH+](C)CC5,-10.019321
198,C1C[N@H+](C)CC[C@@H]1C(=CN2)[C@H](C=23)C=C(C=C3)NC(=O)CCCC(=O)NC(C4)=CC=C(C4=5)N=CC5[C@H]6CC[N@H+](C)CC6,-10.016981
199,N1CCN(C1=O)CC[N@@H+](CC2)CC[C@@H]2c3cn(-c4ccc(F)cc4)c(c35)ccc(c5)-c6nnn(n6)C,-10.013129
200,C1C[N@H+](C)CC[C@@H]1C(=CN2)[C@@H](C=23)C=C(C=C3)NC(=O)CCCCCCCCCCCCC(=O)NC(C4)=CC=C(C4=5)N=CC5[C@H]6CC[N@H+](C)CC6,-10.009174
201,c1ccccc1[C@H](C)[NH2+]C[C@@H]2CC[N@@H+](C2)CCC(=CN3)[C@@H](C=34)C=C(C=C4)C[C@@H](CO5)NC5=O,-10.005905
202,c1nncn1C(C=C2)=C[C@H](C2=3)C(=CN3)CCCN4CC[NH+](CC4)Cc5ccncc5,-10.00262
203,C=12[C@H]3C(=NC1)C=CC=C3C=4[C@@H](C2)N(C)C[C@@H](C4)C(=O)N[C@@](O5)(C)C(=O)N([C@@]56O)[C@@H](CC(C)C)C(=O)N[C@H]6Cc7ccccc7,-9.998939
204,c1ccccc1[C@@H](CO)[NH2+][C@H]2CC[N@@H+](CC2)CCCC(=CN3)[C@@H](C=34)C=C(C=C4)n5cnnc5,-9.998668
205,c1cccc(c1C)N(CC2)CCN2C(=O)COC(C3)=CC=C(C34)N=CC=4CC[NH3+],-9.997772
206,c1nncn1C(C=C2)=C[C@@H](C2=3)C(=CN3)CCC[N@H+](CC4)CC[C@]4(F)CCc5ccc(F)cc5,-9.997253
207,c1ccccc1CN(C(=O)C)C[C@@H]2CC[N@@H+](C2)CCC(=CN3)[C@H](C=34)C=C(C=C4)n5cnnc5,-9.995641
208,O=C1N[C@@H](CO1)CC(C=C2)=C[C@H](C2=3)C(=CN3)[C@H]4C[C@@H](C4)[NH+](C)C,-9.994476
209,O=C1N(C)[C@H](CO1)CC(C=C2)=C[C@@H](C2=3)C(=CN3)CC[N@@H+](C4)CC[C@H]4C[N@@H+](C)Cc5ccccc5,-9.991143
210,c1cc(C)nc(c12)cccc2OCC[N@H+](CC3)CC[C@@H]3Cc4cc(ccc4)-c5ccoc5,-9.990052
211,c1nncn1C(C=C2)=C[C@@H](C2=3)C(=CN3)CC[N@H+]4CCC[C@H]4COCc5ccccc5,-9.987328
212,CC(C)N1C(=O)COc(c12)ccc(c2)C[C@H]3CC[N@H+](CC3)CCOc4cccc(c45)nc(C)cc5,-9.985411
213,C1C[N@H+](C)CC[C@@H]1C(=CN2)[C@@H](C=23)C=C(C=C3)NC(=O)CCCCCCC(=O)NC(C4)=CC=C(C4=5)N=CC5[C@H]6CC[N@H+](C)CC6,-9.982559
214,c1nncn1C(C=C2)=C[C@H](C2=3)C(=CN3)CC[N@H+](C4)CC[C@H]4CNc5ccccc5,-9.972001
215,c1ccccc1NC(=O)N(C)[C@H]2CC[N@@H+](CC2)CCCC(=CN3)[C@@H](C=34)C=C(C=C4)n5cnnc5,-9.969966
216,c1ccccc1[C@@H](CCO)[NH2+][C@H]2CC[N@@H+](CC2)CCCC(=CN3)[C@H](C=34)C=C(C=C4)n5cnnc5,-9.964816
217,c1nncn1C(C=C2)=C[C@H](C2=3)C(=CN3)CC[N@@H+](C4)CC[C@H]4C[NH2+]CCc5ccccc5,-9.962344
218,c1cc(C)nc(c12)cccc2OCC[N@@H+](CC3)CC[C@@H]3Cc(c4F)ccc(c45)OCC(=O)N5,-9.962343
219,c1nncn1C(C=C2)=C[C@@H](C2=3)C(=CN3)CCC[N@@H+](CC4)CC[C@]4(F)CCc5ccc(F)cc5,-9.960008
220,[NH3+]CCC(=CN1)[C@@H](C=12)C=C(C=C2)OCCCCCCOC(C3)=CC=C(C34)N=CC=4CC[NH3+],-9.955532
221,c1ccccc1NC(=O)N(C)[C@H]2CC[N@@H+](CC2)CCCC(=CN3)[C@H](C=34)C=C(C=C4)n5cnnc5,-9.954799
222,C=12[C@@H]3C(=NC1)C=CC=C3C=4[C@@H](C2)N(C)C[C@@H](C4)C(=O)N[C@@](O5)(C)C(=O)N([C@@]56O)[C@@H](CC(C)C)C(=O)N[C@H]6Cc7ccccc7,-9.952772
223,c1cc(C(=O)N)cc(c12)CCO[C@@H]2CC[N@@H+](CC3)CC[C@@H]3c4cccc(c45)cccc5,-9.9515295
224,c1nncn1C(C=C2)=C[C@H](C2=3)C(=CN3)CCCN4CC[NH+](CC4)CCc5ccccc5,-9.950408
225,c1nncn1C(C=C2)=C[C@@H](C2=3)C(=CN3)CCC[N@@H+](CC4=O)CCN4CCc5ccccc5,-9.950174
226,C1C[N@@H+](C)CC[C@@H]1C(=CN2)[C@@H](C=23)C=C(C=C3)NC(=O)CCCC(=O)NC(C4)=CC=C(C4=5)N=CC5[C@H]6CC[N@H+](C)CC6,-9.94745
227,CCN1C(=O)COc(c12)ccc(c2)CC[NH+](CC3)CCN3c4cccc(c45)nc(C)cc5,-9.940774
228,C=12[C@H]3C(=NC1)C=CC=C3C=4[C@@H](C2)N(C)C[C@@H](C4)C(=O)N[C@@](O5)(C)C(=O)N([C@@]56O)[C@@H](CC(C)C)C(=O)N[C@H]6Cc7ccccc7,-9.937075
229,C1CCN([C@@H]1[C@@]23O)C(=O)[C@H](CC(C)C)N2C(=O)[C@](O3)(C(C)C)NC(=O)[C@H](C4)CN(C)[C@H](C5)C=4C6=CC=CC([C@H]6C5=7)=NC7,-9.93345
230,CCC[NH+](CCC)[C@H](C1)CCc(c12)cccc2OCCCCCCOc3cccc(c34)CC[C@H](C4)[NH+](CCC)CCC,-9.926966
231,CC(=O)Nc(cc1)ccc1CC[NH2+][C@H]2CC[N@@H+](CC2)CCCC(=CN3)[C@@H](C=34)C=C(C=C4)n5cnnc5,-9.920597
232,c1ccccc1[C@H](C[NH+](C)C)N[C@H]2CC[N@@H+](CC2)CCCC(=CN3)[C@H](C=34)C=C(C=C4)n5cnnc5,-9.916738
233,c1cc(C(=O)N)cc(c12)CCO[C@@H]2CC[N@H+](C3)CC[C@H]3C(=CN4)[C@@H](C=45)C=CC(F)=C5,-9.913698
234,c1ccccc1C[C@@H](C(=O)N([C@@H]2[C@@]34O)CCC2)N3C(=O)[C@](O4)(C)NC(=O)[C@H](C5)CN(C)[C@H](C6)C=5C7=CC=CC([C@@H]7C6=8)=NC8,-9.913697
235,c1ccccc1[C@](C)(CO)[NH2+][C@H]2CC[N@@H+](CC2)CCCC(=CN3)[C@H](C=34)C=C(C=C4)n5cnnc5,-9.9136
236,C=12[C@H]3C(=NC1)C=CC=C3C=4[C@@H](C2)N(C)C[C@@H](C4)C(=O)N[C@@](O5)(C)C(=O)N([C@@]56O)[C@@H](CC(C)C)C(=O)N[C@H]6Cc7ccccc7,-9.911102
237,c1nncn1C(C=C2)=C[C@@H](C2=3)C(=CN3)CCC[N@@H+](CC4)CC[C@]4(O)Cc5ccccc5,-9.911022
238,C[N@H+]1CCC[C@@H]1CC(=CN2)[C@H](C=23)C=C(C=C3)NS(=O)(=O)c4cc(Cl)ccc4,-9.900893
239,c1nncn1C(C=C2)=C[C@@H](C2=3)C(=CN3)CC[N@H+]4CCC[C@H]4COCc5ccccc5,-9.9001875
240,c1nncn1C(C=C2)=C[C@H](C2=3)C(=CN3)CCC[N@H+](CC4)CC[C@@H]4N(C)Cc5cccs5,-9.898136
241,C[N@H+]1CCC[C@@H]1CC(=CN2)[C@H](C=23)C=C(C=C3)NS(=O)(=O)c4cc(Cl)ccc4,-9.898024
242,c1nncn1C(C=C2)=C[C@@H](C2=3)C(=CN3)CCC[N@@H+](CC4)CC[C@]4(F)Cc5c(F)cccc5,-9.895539
243,C1C[N@@H+](C)CC[C@@H]1C(=CN2)[C@H](C=23)C=C(C=C3)NC(=O)CCCCCCCCCC(=O)NC(C4)=CC=C(C4=5)N=CC5[C@H]6CC[N@H+](C)CC6,-9.893438
244,C1C[NH+](C)CCN1c2cccc(c23)ccc(c3)OCC(=O)N4CCN(CC4)C(=O)COc(c5)ccc(c56)cccc6N7CC[NH+](C)CC7,-9.89162
245,c1cc(F)ccc1NC(=O)NC(C=C2)=N[C@@H](C2=3)C(=CN3)[C@H]4CC[N@H+](C)CC4,-9.89085
246,N1CCN(C1=O)CC[N@@H+](CC2)CC[C@@H]2c3cn(-c4ccc(F)cc4)c(c35)ccc(c5)-c6ncn(n6)C,-9.883909
247,C=12[C@H]3C(=NC1)C=CC=C3C=4[C@@H](C2)N(C)C[C@@H](C4)C(=O)N[C@@](O5)(C)C(=O)N([C@@]56O)[C@@H](CC(C)C)C(=O)N[C@H]6Cc7ccccc7,-9.879146
248,c1nncn1C(C=C2)=C[C@H](C2=3)C(=CN3)CCC[N@H+](CC4)CC[C@@H]4N(C)Cc5cccs5,-9.8785715
249,O=C1N[C@H](CO1)CC(C=C2)=C[C@H](C2=3)C(=CN3)[C@H]4C[C@@H](C4)[NH+](C)C,-9.876725
250,c1nncn1C(C=C2)=C[C@@H](C2=3)C(=CN3)CCC[N@@H+](CC4)CC[C@]4(F)CCc5ccc(F)cc5,-9.873512
251,c1ccccc1C(C)(C)[NH2+]C[C@@H]2CC[N@H+](C2)CCC(=CN3)[C@H](C=34)C=C(C=C4)n5cnnc5,-9.869363
252,c1nncn1C(C=C2)=C[C@@H](C2=3)C(=CN3)CCC[N@H+](CC4)CC[C@]4(F)CCc5ccccc5,-9.868459
253,c1nncn1C(C=C2)=C[C@@H](C2=3)C(=CN3)CCC[N@@H+](CC4)CC[C@]4(F)CCc5ccc(F)cc5,-9.866365
254,c1nncn1C(C=C2)=C[C@@H](C2=3)C(=CN3)CC[N@@H+](C4)CC[C@H]4C[NH2+]Cc5ccccc5,-9.860478
255,c1ccccc1[C@H](CO)[NH2+]C[C@H]2CC[N@@H+](CC2)CCCC(=CN3)[C@H](C=34)C=C(C=C4)n5cnnc5,-9.859549
256,c1cc(Br)c(C)cc1C(=O)Nc(cc2)cc(c2C)N3CC[NH+](C)CC3,-9.855397
257,c1cc(C)nc(c12)cccc2OCC[N@H+](CC3)CC[C@@H]3Cc(c4)ccc(c45)OCC(=O)N5,-9.854568
258,c1cc(C)nc(c12)cccc2OCC[N@@H+](CC3)CC[C@@H]3Cc4cc(ccc4)N5CCCC5,-9.854107
259,c1cc(C)nc(c12)cccc2OCC[N@@H+](CC3)CC[C@@H]3Cc4cc(ccc4)N5CCCC5,-9.850763
260,O=CC=1C=NC(C12)=CC=C3[C@H]2C[C@@H](CC3)[N@@H+](CCC)CCCc4ccccc4,-9.843244
261,C1C[N@H+](C)CC[C@@H]1C(=CN2)[C@@H](C=23)C=C(C=C3)NC(=O)CCCCCCCCCCCCC(=O)NC(C4)=CC=C(C4=5)N=CC5[C@H]6CC[N@H+](C)CC6,-9.831772
262,c1nncn1C(C=C2)=C[C@@H](C2=3)C(=CN3)CCC[N@@H+](CC4)CC[C@@H]4CNc5ccccn5,-9.8294735
263,c1nncn1C(C=C2)=C[C@@H](C2=3)C(=CN3)CCC[N@@H+](CC4)CC[C@@H]4CN(C)S(=O)(=O)c5ccccc5,-9.829226
264,c1ccccc1[C@H]([C@H](C)O)[NH2+][C@H]2CC[N@@H+](CC2)CCCC(=CN3)[C@@H](C=34)C=C(C=C4)n5cnnc5,-9.829027
265,N1CCN(C1=O)CC[N@@H+](CC2)CC[C@@H]2c3cn(-c4ccc(F)cc4)c(c35)ccc(c5)-c6ncnn6C,-9.824103
266,c1cc(C)nc(c12)cccc2OCC[N@@H+](CC3)CC[C@@H]3Cc4cc(ccc4)-c5ccoc5,-9.821328
267,c1cc(C)nc(c12)cccc2OCC[N@@H+](CC3)CC[C@@H]3Cc4cc(ccc4)N5CCCC5,-9.817592
268,c1cc(C)nc(c12)cccc2OCC[N@@H+](CC3)CC[C@@H]3Cc4cc(ccc4)N5CCCCC5,-9.814627
269,CC(=O)c1cc(C)c(cc1)-c(cc2)ccc2C(=O)N(CC3)c(c34)cc(c(c4)OC)N(C[C@H]5C)C[C@H](C)[NH2+]5,-9.812638
270,c1cc(Cl)ccc1NC(=O)N(CC2)CC=C2C(C=C3)=C[C@@H](C3=4)C(=CN4)C[C@H]5CCC[N@@H+]5C,-9.809175
271,N1CCN(C1=O)CC[N@@H+](CC2)CC[C@@H]2c3cn(-c4ccc(F)cc4)c(c35)ccc(c5)-c6cn(C)nn6,-9.803553
272,c1nncn1C(C=C2)=C[C@@H](C2=3)C(=CN3)CCC[N@H+](CC4)CC[C@]4(F)CCc5c(F)cccc5,-9.803323
273,c1ccccc1[C@H](CO)[NH2+]C[C@H]2CC[N@@H+](CC2)CCCC(=CN3)[C@H](C=34)C=C(C=C4)n5cnnc5,-9.802891
274,c1ccccc1CCN2C(=O)COc(c23)ccc(c3)C[NH+](CC4)CCN4CCOc5cccc(c56)nc(C)cc6,-9.802117
275,C[N@@H+]1CCC[C@@H]1CC(=CN2)[C@H](C=23)C=C(C=C3)NS(=O)(=O)c4c(Cl)cccc4,-9.79987
276,c1nncn1C(C=C2)=C[C@H](C2=3)C(=CN3)CCC[N@@H+](CC4)CC[C@]4(F)Cc5cc(F)ccc5,-9.799231
277,C[N@H+]1CCC[C@@H]1CC(=CN2)[C@H](C=23)C=C(C=C3)NS(=O)(=O)c4c(Cl)cccc4,-9.796957
278,C1CCN([C@@H]1[C@@]23O)C(=O)[C@H](CC(C)C)N2C(=O)[C@](O3)(C(C)C)NC(=O)[C@H](C4)CN(C)[C@H](C5)C=4C6=CC=CC([C@@H]6C5=7)=NC7Br,-9.790032
279,c1ccccc1[C@@H](C)[NH2+]C[C@@H]2CC[N@H+](C2)CCC(=CN3)[C@H](C=34)C=C(C=C4)n5cnnc5,-9.784355
280,C1CCN([C@@H]1[C@@]23O)C(=O)[C@H](CC(C)C)N2C(=O)[C@](O3)(C(C)C)NC(=O)[C@H](C4)CN(C)[C@H](C5)C=4C6=CC=CC([C@@H]6C5=7)=NC7,-9.778161
281,C1CCN([C@@H]1[C@@]23O)C(=O)[C@H](CC(C)C)N2C(=O)[C@](O3)(C(C)C)NC(=O)[C@H](C4)CN(C)[C@H](C5)C=4C6=CC=CC([C@@H]6C5=7)=NC7,-9.777058
282,c1ccccc1[C@@H](C)[NH2+][C@H]2CC[N@@H+](CC2)CCCC(=CN3)[C@@H](C=34)C=C(C=C4)n5cnnc5,-9.776213
283,N1CCN(C1=O)c(ccc2)cc2CC[NH+](CC3)CCN3c4cccc(c45)nc(C)cc5,-9.773621
284,C1C[N@@H+](C)CC[C@@H]1C(=CN2)[C@@H](C=23)C=C(C=C3)NC(=O)CCCCCCC(=O)NC(C4)=CC=C(C4=5)N=CC5[C@H]6CC[N@H+](C)CC6,-9.771935
285,c1cccc(OC(C)C)c1N2CC[NH+](CC2)Cc(n3C)ccc3CN4CCCCC4=O,-9.771049
286,c1ccccc1NC(=O)N(C)[C@H]2CC[N@@H+](CC2)CCCC(=CN3)[C@@H](C=34)C=C(C=C4)n5cnnc5,-9.76807
287,c1nncn1C(C=C2)=C[C@@H](C2=3)C(=CN3)CCC[N@@H+](CC4)CC[C@]4(F)Cc5cc(F)ccc5,-9.766657
288,c1nncn1C(C=C2)=C[C@@H](C2=3)C(=CN3)CCC[N@H+](CC4)CC[C@@H]4CNS(=O)(=O)c5ccccc5,-9.765255
289,c1nncn1C(C=C2)=C[C@@H](C2=3)C(=CN3)CCC[N@@H+](CC4)CC[C@]4(O)Cc5ccccc5,-9.764514
290,CC(=O)N(C)c(ccc1)cc1CC[NH+](CC2)CCN2c3cccc(c34)nc(C)cc4,-9.761689
291,COc(cc1)ccc1C(=O)Nc(ccc2)cc2CC[NH+](CC3)CCN3c4cccc(c45)nc(C)cc5,-9.750895
292,N1CCN(C1=O)CC[N@@H+](CC2)CC[C@@H]2c3cn(-c4ccc(F)cc4)c(c35)ccc(c5)-c6nccn6C,-9.750425
293,c1ccccc1[C@H](CO)[NH2+][C@H]2CC[N@@H+](CC2)CCCC(=CN3)[C@H](C=34)C=C(C=C4)n5cnnc5,-9.74893
294,c1ccccc1[C@@](C)(CO)[NH2+][C@H]2CC[N@@H+](CC2)CCCC(=CN3)[C@H](C=34)C=C(C=C4)n5cnnc5,-9.747835
295,c1ccccc1C[C@@H](CO)[NH2+][C@H]2CC[N@@H+](CC2)CCCC(=CN3)[C@H](C=34)C=C(C=C4)n5cnnc5,-9.747361
296,c1nncn1C(C=C2)=C[C@H](C2=3)C(=CN3)CC[N@H+](C4)CC[C@H]4C[NH2+]Cc5ccccn5,-9.736011
297,FC(F)(F)c1c(Cl)c(ccc1)NC(=O)N(CC2)c(c23)cc(c(c3)OC)N(C[C@H]4C)C[C@H](C)[N@H+]4C,-9.729873
298,CC(=O)Nc1ccc(cc1)N(CC2)CCN2C(=O)COC(C3)=CC=C(C34)N=CC=4CC[NH3+],-9.727619
299,[NH3+]CCC(=CN1)[C@H](C=12)C=C(C=C2)OCCNC(=O)NCCOC(C3)=CC=C(C34)N=CC=4CC[NH3+],-9.727491
300,c1nncn1C(C=C2)=C[C@H](C2=3)C(=CN3)CCCN4CC[NH+](CC4)CCc5cccnc5,-9.72377
301,N1CCN(C1=O)CC[N@@H+](CC2)CC[C@@H]2c3cn(-c4ccc(F)cc4)c(c35)ccc(c5)-c6ncnn6C,-9.718756
302,c1ccccc1[C@@H](CCO)[NH2+][C@H]2CC[N@@H+](CC2)CCCC(=CN3)[C@H](C=34)C=C(C=C4)n5cnnc5,-9.71716
303,C1CCN([C@@H]1[C@@]23O)C(=O)[C@H](C(C)C)N2C(=O)[C@](O3)(C(C)C)NC(=O)[C@H](C4)CN(C)[C@H](C5)C=4C6=CC=CC([C@@H]6C5=7)=NC7,-9.715673
304,c1ccccc1NC(=O)Nc(ccc2)cc2CC[NH+](CC3)CCN3c4cccc(c45)nc(C)cc5,-9.707684
305,C[N@H+]1CCC[C@@H]1CC=2C=NC(C23)=CC=C(C3)C4=CCN(CC4)S(=O)(=O)c(cc5)ccc5OC,-9.706429
306,c1ccccc1C[C@@H](CO)[NH2+][C@H]2CC[N@@H+](CC2)CCCC(=CN3)[C@H](C=34)C=C(C=C4)n5cnnc5,-9.704644
307,c1cc(C(=O)N)cc(c12)CCO[C@H]2CC[N@H+](CC3)CC[C@@H]3c4cccc(c45)cccc5,-9.702189
308,c1ccccc1NC(=O)N(C)[C@H]2CC[N@@H+](CC2)CCCC(=CN3)[C@@H](C=34)C=C(C=C4)n5cnnc5,-9.701268
309,CNS(=O)(=O)CC(C1)=CC=C(C12)N=CC=2CC[N@@H+](C3)CC[C@H]3C[NH2+]Cc4ccccc4,-9.700584
310,c1cc(C(=O)N)cc(c12)CCO[C@@H]2CC[N@H+](CC3)CC[C@@H]3c4cccc(c45)cccc5,-9.6976385
311,CCOC(=O)c1ncn(c12)c3c(OC2)c(ccc3)CC[NH+](CC4)CCN4c5cccc(c56)nc(C)cc6,-9.6962185
312,c1cc(C)nc(c12)cccc2OCC[N@H+](CC3)CC[C@@H]3Cc4cc(ccc4)-c5ccoc5,-9.695489
313,c1cc(C)nc(c12)cccc2OCC[N@@H+](CC3)CC[C@@H]3Cc4cc(ccc4)C5CCN(CC5)S(=O)(=O)C,-9.694595
314,CCCCCCCCC(=O)OC(C1)=CC=C(C12)N=CC=2CC[NH+](C)C,-9.69293
315,C[N@H+]1CCC[C@@H]1CC=2C=NC(C23)=CC=C(C3)C4=CCN(CC4)S(=O)(=O)c(cc5)ccc5OC,-9.68572
316,CC(=O)Nc(ccc1)cc1CC[NH+](CC2)CCN2CCCC(=CN3)[C@@H](C=34)C=C(C=C4)n5cnnc5,-9.684424
317,CCCNC(=O)Nc(ccc1)cc1CC[NH+](CC2)CCN2c3cccc(c34)nc(C)cc4,-9.682732
318,O=C1N[C@@H](CO1)CC(C=C2)=C[C@@H](C2=3)C(=CN3)[C@H]4C[C@@H](C4)[NH+](C)C,-9.681757
319,N#Cc1ccc(cc1)-n(nc2)c(CC)c2C(=O)N(CC3)c(c34)cc5c(c4)ccnc5N6CC[NH+](CC)CC6,-9.681105
320,N1CCN(C1=O)CC[N@@H+](CC2)CC[C@@H]2c3cn(-c4ccc(F)cc4)c(c35)ccc(c5)-c6nccn6C,-9.680051
321,c1nncn1C(C=C2)=C[C@@H](C2=3)C(=CN3)CCC[N@@H+](CC4)CC[C@@H]4CN(C)S(=O)(=O)c5ccccc5,-9.678742
322,c1nncn1C(C=C2)=C[C@@H](C2=3)C(=CN3)CC[N@H+](C4)CC[C@H]4CNc5ccccc5,-9.669978
323,N1CCN(C1=O)CC[N@@H+](CC2)CC[C@@H]2c3cn(-c4ccc(F)cc4)c(c35)ccc(c5)-c6cnn(n6)C,-9.667767
324,c1nncn1C(C=C2)=C[C@@H](C2=3)C(=CN3)CC[N@@H+](C4)CC[C@H]4C[NH2+]Cc5ccccc5,-9.665846
325,c1cc(C)nc(c12)cccc2OCC[N@H+](CC3)CC[C@@H]3Cc4cc(ccc4)N5CCCC5,-9.665274
326,C[NH+](C)[C@H](C1)C[C@@H]1CC(=CN2)[C@H](C=23)C=C(C=C3)C[C@@H](CO4)NC4=O,-9.659719
